1	0.026662219831727667
10	0.4497346175729894
100	5.4560793615324E-5
1000	0.0023491927615774976
1001	0.002349192761577497
1002	0.002246009316556774
1003	0.001516058560929906
1004	0.0017405024064964878
1005	0.001516058560929906
1006	0.0021107245230654404
1007	0.002094925069649184
1008	0.002246009316556774
1009	0.0020451763516154417
101	5.4560793615324E-5
1010	0.001884830516577369
1011	0.001884830516577369
1012	0.0019358248314188978
1013	0.0019265350690734172
1014	0.0019265350690734172
1015	0.002325018226364537
1016	0.002310179930073791
1017	0.0023101799300737904
1018	0.0020431955863181653
1019	0.0020677026900204
102	0.0020297313430760653
1020	0.6042804564472245
1021	0.3318763974640324
1022	0.0015175846550321654
1023	7.42966087835728E-5
1024	1.9415311165378173E-4
1025	0.020753541225261993
1026	0.02075354122526199
1027	0.005312099957469009
1028	0.0013707893433290588
1029	0.0017763726340369616
103	5.4560793615324E-5
1030	0.0022839076723332363
1031	2.0958896809630296E-4
1032	2.4034499165875606E-5
1033	0.0022839076723332363
1034	0.122351377631264
1035	0.0014244729696033713
1036	0.0014292397168538843
1037	0.0014244729696033713
1038	0.0023214367449410534
1039	1.0767609056338658
104	5.4560793615324E-5
1040	1.0767609056338658
1041	1.076760905633866
1042	1.0767609056338658
1043	1.0767609056338658
1044	1.0767609056338658
1045	1.076760905633866
1046	1.0767609056338658
1047	1.076760905633866
1048	1.076760905633866
1049	1.0767609056338658
105	5.4560793615324E-5
1050	1.0767609056338658
1051	1.0767609056338658
1052	1.0767609056338658
1053	1.0767609056338658
1054	1.076760905633866
1055	1.076760905633866
1056	1.076760905633866
1057	1.0767609056338658
1058	1.076760905633866
1059	1.0767609056338658
106	0.5635170245039004
1060	1.0767609056338658
1061	1.076760905633866
1062	1.076760905633866
1063	1.076760905633866
1064	1.076760905633866
1065	1.0767609056338658
1066	2.1797541398273067E-5
1067	2.1797541398273067E-5
1068	2.1797541398273067E-5
1069	2.1797541398273067E-5
107	0.18654892363617684
1070	2.1797541398273067E-5
1071	2.1797541398273067E-5
1072	2.1797541398273067E-5
1073	2.1797541398273067E-5
1074	2.1797541398273067E-5
1075	2.1797541398273067E-5
1076	2.1797541398273067E-5
1077	2.1797541398273067E-5
1078	2.1797541398273067E-5
1079	2.1797541398273067E-5
108	0.10488883141689388
1080	2.1797541398273067E-5
1081	2.1797541398273067E-5
1082	2.1797541398273067E-5
1083	2.1797541398273067E-5
1084	2.1797541398273067E-5
1085	2.1797541398273067E-5
1086	2.1797541398273067E-5
1087	2.1797541398273067E-5
1088	2.1797541398273067E-5
1089	2.1797541398273067E-5
109	0.09551452587290678
1090	2.1797541398273067E-5
1091	2.1797541398273067E-5
1092	2.1797541398273067E-5
1093	2.1797541398273067E-5
1094	2.1797541398273067E-5
1095	2.1797541398273067E-5
1096	2.1797541398273067E-5
1097	7.721970946289445E-5
1098	8.743454712829597E-5
1099	8.743454712829597E-5
11	0.0012060977293299846
110	0.09551452587290678
1100	0.003992486805147072
1101	0.0047457256470072465
1102	0.004991736563521745
1103	0.004991736563521745
1104	0.004991736563521745
1105	0.004991736563521745
1106	0.004991736563521745
1107	0.004991736563521745
1108	0.004991736563521745
1109	0.004991736563521745
111	0.3695661726912461
1110	0.004991736563521745
1111	0.004991736563521745
1112	0.004991736563521745
1113	0.004991736563521745
1114	0.004991736563521745
1115	0.004991736563521745
1116	0.004991736563521745
1117	0.004991736563521745
1118	0.004991736563521745
1119	0.004991736563521745
112	0.3842454886481746
1120	0.004991736563521745
1121	0.004991736563521745
1122	0.004991736563521745
1123	0.004991736563521745
1124	0.004991736563521745
1125	0.004991736563521745
1126	0.004991736563521745
1127	0.004991736563521745
1128	0.004991736563521745
1129	0.004991736563521745
113	0.1627131424711857
1130	0.004991736563521745
1131	0.004991736563521745
1132	0.004991736563521745
1133	0.004991736563521745
1134	0.004991736563521745
1135	0.004991736563521745
1136	0.004991736563521745
1137	0.004991736563521745
1138	0.004991736563521745
1139	0.004991736563521745
114	0.0965264434145863
1140	0.004991736563521745
1141	0.004991736563521745
1142	0.004991736563521745
1143	0.004991736563521745
1144	0.004991736563521745
1145	0.004991736563521745
1146	0.004991736563521745
1147	0.004991736563521745
1148	0.004991736563521745
1149	0.004991736563521745
115	0.1764474491586942
1150	0.004991736563521745
1151	0.004991736563521745
1152	0.004991736563521745
1153	0.004991736563521745
1154	0.004991736563521745
1155	0.004991736563521745
1156	0.004991736563521745
1157	0.004991736563521745
1158	0.004991736563521745
1159	2.2341325095579275E-6
116	0.3050946994831399
1160	2.6111348902899313E-6
1161	8.882107151425389E-5
1162	2.5064691161046194E-6
1163	2.4981244601050584E-6
1164	2.6111348902899313E-6
1165	3.0725063099814856E-6
1166	2.6111348902899313E-6
1167	2.6111348902899305E-6
1168	2.2341325095579275E-6
1169	2.2341325095579275E-6
117	0.12422549225113887
1170	2.878434128501138E-6
1171	2.878434128501138E-6
1172	2.878434128501138E-6
1173	2.878434128501138E-6
1174	2.878434128501138E-6
1175	2.878434128501138E-6
1176	2.878434128501138E-6
1177	1.2214772427318995E-4
1178	6.418991253830772E-4
1179	3.036443521636042E-6
118	0.32330039973486646
1180	3.0364435216360418E-6
1181	2.8273225940300587E-6
1182	2.8273225940300583E-6
1183	2.8273225940300587E-6
1184	2.8273225940300583E-6
1185	2.8273225940300587E-6
1186	2.8273225940300583E-6
1187	9.523240937834647E-5
1188	9.660695224570253E-5
1189	9.660695224570253E-5
119	0.7672752822942848
1190	9.523240937834647E-5
1191	1.4035517514981899E-4
1192	1.4035517514981899E-4
1193	4.94203764894258E-4
1194	5.120792590388488E-4
1195	5.065816392267968E-4
1196	1.1606198548152538E-4
1197	1.1606198548152538E-4
1198	6.389425323213414E-5
